dteday,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
2011-01-15,0,1,22,0,6,0,2,6.1,42.0,7.0015,26
2011-01-15,0,1,23,0,6,0,1,6.1,45.0,19.0012,44
2011-01-16,0,1,0,0,0,0,1,4.2200000000000015,56.00000000000001,0.0,39
2011-01-16,0,1,1,0,0,0,1,4.2200000000000015,56.00000000000001,8.9981,23
2011-01-16,0,1,2,0,0,0,1,4.2200000000000015,56.00000000000001,6.0032,16
2011-01-16,0,1,3,0,0,0,1,2.34,69.0,0.0,15
2011-01-16,0,1,4,0,0,0,1,4.2200000000000015,56.00000000000001,11.0014,1
2011-01-16,0,1,5,0,0,0,2,4.2200000000000015,56.00000000000001,11.0014,2
2011-01-16,0,1,6,0,0,0,2,4.2200000000000015,56.00000000000001,11.0014,1
2011-01-16,0,1,7,0,0,0,2,3.28,56.00000000000001,19.9995,3
2011-01-16,0,1,8,0,0,0,1,2.34,55.00000000000001,19.0012,18
2011-01-16,0,1,9,0,0,0,1,2.34,51.0,16.997899999999998,32
2011-01-16,0,1,10,0,0,0,1,2.34,51.0,19.0012,79
2011-01-16,0,1,11,0,0,0,1,3.28,44.0,16.997899999999998,93
2011-01-16,0,1,12,0,0,0,1,3.28,41.0,19.0012,104
2011-01-16,0,1,13,0,0,0,1,4.2200000000000015,35.0,19.9995,118
2011-01-16,0,1,14,0,0,0,1,5.160000000000002,36.0,16.997899999999998,91
2011-01-16,0,1,15,0,0,0,1,4.2200000000000015,38.0,16.997899999999998,113
2011-01-16,0,1,16,0,0,0,1,3.28,38.0,15.0013,99
2011-01-16,0,1,17,0,0,0,1,2.34,37.0,16.997899999999998,105
2011-01-16,0,1,18,0,0,0,1,1.4000000000000004,40.0,11.0014,67
2011-01-16,0,1,19,0,0,0,1,0.4599999999999991,47.0,8.9981,61
2011-01-16,0,1,20,0,0,0,1,0.4599999999999991,47.0,11.0014,57
2011-01-16,0,1,21,0,0,0,1,0.4599999999999991,51.0,11.0014,28
2011-01-16,0,1,22,0,0,0,2,1.4000000000000004,49.0,8.9981,21
2011-01-16,0,1,23,0,0,0,2,1.4000000000000004,40.0,7.0015,18
2011-01-17,0,1,0,1,1,0,2,1.4000000000000004,47.0,15.0013,17
2011-01-17,0,1,1,1,1,0,2,1.4000000000000004,44.0,12.998,16
2011-01-17,0,1,2,1,1,0,2,0.4599999999999991,43.0,16.997899999999998,8
2011-01-17,0,1,3,1,1,0,2,0.4599999999999991,43.0,12.998,2
2011-01-17,0,1,4,1,1,0,2,0.4599999999999991,43.0,8.9981,3
2011-01-17,0,1,5,1,1,0,2,0.4599999999999991,43.0,11.0014,1
2011-01-17,0,1,6,1,1,0,2,0.4599999999999991,43.0,12.998,5
2011-01-17,0,1,7,1,1,0,2,-0.4799999999999995,50.0,8.9981,13
2011-01-17,0,1,8,1,1,0,2,-0.4799999999999995,47.0,15.0013,33
2011-01-17,0,1,9,1,1,0,2,-0.4799999999999995,47.0,15.0013,47
2011-01-17,0,1,10,1,1,0,2,-0.4799999999999995,50.0,16.997899999999998,57
2011-01-17,0,1,11,1,1,0,2,-0.4799999999999995,55.00000000000001,12.998,64
2011-01-17,0,1,12,1,1,0,2,0.4599999999999991,47.0,8.9981,80
2011-01-17,0,1,13,1,1,0,2,0.4599999999999991,47.0,8.9981,93
2011-01-17,0,1,14,1,1,0,2,0.4599999999999991,43.0,7.0015,86
2011-01-17,0,1,15,1,1,0,2,1.4000000000000004,47.0,11.0014,93
2011-01-17,0,1,16,1,1,0,2,1.4000000000000004,47.0,11.0014,82
2011-01-17,0,1,17,1,1,0,1,1.4000000000000004,51.0,12.998,71
2011-01-17,0,1,18,1,1,0,2,0.4599999999999991,55.00000000000001,16.997899999999998,92
2011-01-17,0,1,19,1,1,0,3,0.4599999999999991,59.0,12.998,60
2011-01-17,0,1,20,1,1,0,3,-0.4799999999999995,80.0,12.998,33
2011-01-17,0,1,21,1,1,0,3,-0.4799999999999995,80.0,12.998,27
2011-01-17,0,1,22,1,1,0,3,-1.419999999999999,93.0,16.997899999999998,13
2011-01-17,0,1,23,1,1,0,3,-0.4799999999999995,86.0,19.0012,4
2011-01-18,0,1,12,0,2,1,2,1.4000000000000004,86.0,22.0028,3
2011-01-18,0,1,13,0,2,1,2,1.4000000000000004,86.0,15.0013,22
2011-01-18,0,1,14,0,2,1,2,2.34,80.0,11.0014,28
2011-01-18,0,1,15,0,2,1,2,2.34,87.0,11.0014,35
2011-01-18,0,1,16,0,2,1,2,2.34,87.0,12.998,61
2011-01-18,0,1,17,0,2,1,2,2.34,82.0,12.998,125
2011-01-18,0,1,18,0,2,1,2,2.34,80.0,11.0014,133
2011-01-18,0,1,19,0,2,1,2,2.34,80.0,8.9981,99
2011-01-18,0,1,20,0,2,1,2,2.34,87.0,0.0,83
2011-01-18,0,1,21,0,2,1,2,2.34,93.0,7.0015,41
2011-01-18,0,1,22,0,2,1,2,2.34,93.0,6.0032,33
2011-01-18,0,1,23,0,2,1,2,2.34,93.0,0.0,20
2011-01-19,0,1,0,0,3,1,2,2.34,93.0,0.0,3
2011-01-19,0,1,1,0,3,1,3,2.34,93.0,8.9981,7
2011-01-19,0,1,2,0,3,1,3,2.34,93.0,8.9981,3
2011-01-19,0,1,4,0,3,1,3,2.34,93.0,8.9981,2
2011-01-19,0,1,5,0,3,1,2,2.34,93.0,6.0032,7
2011-01-19,0,1,6,0,3,1,2,2.34,93.0,6.0032,32
2011-01-19,0,1,7,0,3,1,2,3.28,92.0,7.0015,90
2011-01-19,0,1,8,0,3,1,2,3.28,93.0,7.0015,197
2011-01-19,0,1,9,0,3,1,2,3.28,93.0,7.0015,109
2011-01-19,0,1,10,0,3,1,2,4.2200000000000015,93.0,8.9981,47
2011-01-19,0,1,11,0,3,1,2,5.160000000000002,87.0,6.0032,52
2011-01-19,0,1,12,0,3,1,2,6.1,81.0,6.0032,70
2011-01-19,0,1,13,0,3,1,1,10.8,62.0,19.0012,78
2011-01-19,0,1,14,0,3,1,1,10.8,57.99999999999999,16.997899999999998,75
2011-01-19,0,1,15,0,3,1,1,10.8,54.0,19.0012,82
2011-01-19,0,1,16,0,3,1,1,9.86,57.99999999999999,26.0027,104
2011-01-19,0,1,17,0,3,1,1,8.919999999999998,56.99999999999999,22.0028,197
2011-01-19,0,1,18,0,3,1,1,7.98,61.0,19.0012,161
2011-01-19,0,1,19,0,3,1,1,7.040000000000001,56.99999999999999,27.9993,112
2011-01-19,0,1,20,0,3,1,1,7.040000000000001,49.0,19.9995,76
2011-01-19,0,1,21,0,3,1,1,7.040000000000001,49.0,27.9993,59
2011-01-19,0,1,22,0,3,1,1,6.1,52.0,11.0014,59
2011-01-19,0,1,23,0,3,1,1,6.1,52.0,31.0009,28
2011-01-20,0,1,0,0,4,1,1,4.2200000000000015,56.00000000000001,26.0027,13
2011-01-20,0,1,1,0,4,1,1,4.2200000000000015,56.00000000000001,0.0,5
2011-01-20,0,1,2,0,4,1,1,4.2200000000000015,56.00000000000001,0.0,2
2011-01-20,0,1,3,0,4,1,1,4.2200000000000015,56.00000000000001,11.0014,1
2011-01-20,0,1,4,0,4,1,1,4.2200000000000015,56.00000000000001,11.0014,1
2011-01-20,0,1,5,0,4,1,1,3.28,60.0,15.0013,6
2011-01-20,0,1,6,0,4,1,1,2.34,60.0,15.0013,35
2011-01-20,0,1,7,0,4,1,1,2.34,55.00000000000001,15.0013,101
2011-01-20,0,1,8,0,4,1,1,2.34,55.00000000000001,19.0012,249
2011-01-20,0,1,9,0,4,1,2,3.28,52.0,15.0013,143
2011-01-20,0,1,10,0,4,1,1,4.2200000000000015,48.0,19.9995,57
2011-01-20,0,1,11,0,4,1,2,5.160000000000002,45.0,11.0014,68
2011-01-20,0,1,12,0,4,1,2,6.1,42.0,0.0,84
2011-01-20,0,1,13,0,4,1,2,5.160000000000002,45.0,7.0015,98
2011-01-20,0,1,14,0,4,1,2,6.1,45.0,8.9981,81
2011-01-20,0,1,15,0,4,1,2,7.040000000000001,45.0,12.998,70
2011-01-20,0,1,16,0,4,1,2,6.1,49.0,8.9981,91
2011-01-20,0,1,17,0,4,1,2,6.1,49.0,7.0015,215
2011-01-20,0,1,18,0,4,1,2,4.2200000000000015,56.00000000000001,12.998,185
2011-01-20,0,1,19,0,4,1,1,4.2200000000000015,56.00000000000001,22.0028,152
2011-01-20,0,1,20,0,4,1,2,4.2200000000000015,60.0,19.0012,126
2011-01-20,0,1,21,0,4,1,2,3.28,60.0,16.997899999999998,57
2011-01-20,0,1,22,0,4,1,2,3.28,65.0,19.0012,56
2011-01-20,0,1,23,0,4,1,2,3.28,65.0,22.0028,31
2011-01-21,0,1,0,0,5,1,2,3.28,70.0,16.997899999999998,21
2011-01-21,0,1,1,0,5,1,2,3.28,70.0,16.997899999999998,6
2011-01-21,0,1,2,0,5,1,3,3.28,75.0,11.0014,2
2011-01-21,0,1,3,0,5,1,3,2.34,80.0,19.9995,1
2011-01-21,0,1,4,0,5,1,2,2.34,87.0,6.0032,1
2011-01-21,0,1,5,0,5,1,1,3.28,60.0,27.9993,5
2011-01-21,0,1,6,0,5,1,1,2.34,55.00000000000001,16.997899999999998,27
2011-01-21,0,1,7,0,5,1,1,1.4000000000000004,51.0,19.0012,68
2011-01-21,0,1,8,0,5,1,1,1.4000000000000004,47.0,22.0028,217
2011-01-21,0,1,9,0,5,1,1,1.4000000000000004,51.0,23.9994,166
2011-01-21,0,1,10,0,5,1,1,1.4000000000000004,47.0,31.0009,63
2011-01-21,0,1,11,0,5,1,1,2.34,41.0,31.0009,59
2011-01-21,0,1,12,0,5,1,1,2.34,27.0,39.0007,78
2011-01-21,0,1,13,0,5,1,1,1.4000000000000004,21.0,39.0007,73
2011-01-21,0,1,14,0,5,1,1,1.4000000000000004,25.0,35.0008,62
2011-01-21,0,1,15,0,5,1,1,-0.4799999999999995,26.0,30.0026,65
2011-01-21,0,1,16,0,5,1,1,-0.4799999999999995,26.0,23.9994,97
2011-01-21,0,1,17,0,5,1,1,-1.419999999999999,28.000000000000004,23.9994,161
2011-01-21,0,1,18,0,5,1,1,-2.3600000000000003,30.0,16.997899999999998,120
2011-01-21,0,1,19,0,5,1,1,-2.3600000000000003,30.0,22.0028,96
2011-01-21,0,1,20,0,5,1,1,-3.3,33.0,27.9993,53
2011-01-21,0,1,21,0,5,1,1,-4.24,38.0,19.0012,41
2011-01-21,0,1,22,0,5,1,1,-5.18,41.0,26.0027,34
2011-01-21,0,1,23,0,5,1,1,-5.18,38.0,22.0028,27
2011-01-22,0,1,0,0,6,0,1,-6.12,45.0,16.997899999999998,13
2011-01-22,0,1,1,0,6,0,2,-6.12,41.0,26.0027,12
2011-01-22,0,1,2,0,6,0,2,-6.12,41.0,16.997899999999998,11
2011-01-22,0,1,3,0,6,0,2,-6.12,41.0,19.0012,7
2011-01-22,0,1,4,0,6,0,2,-7.06,48.0,19.9995,3
2011-01-22,0,1,6,0,6,0,2,-7.06,44.0,15.0013,2
2011-01-22,0,1,7,0,6,0,1,-7.06,44.0,19.0012,8
2011-01-22,0,1,8,0,6,0,1,-7.06,44.0,22.0028,27
2011-01-22,0,1,9,0,6,0,1,-6.12,41.0,16.997899999999998,40
2011-01-22,0,1,10,0,6,0,2,-6.12,41.0,11.0014,53
2011-01-22,0,1,11,0,6,0,2,-5.18,38.0,8.9981,63
2011-01-22,0,1,12,0,6,0,2,-5.18,38.0,7.0015,70
2011-01-22,0,1,13,0,6,0,1,-4.24,35.0,0.0,84
2011-01-22,0,1,14,0,6,0,1,-3.3,33.0,7.0015,75
2011-01-22,0,1,15,0,6,0,1,-2.3600000000000003,28.000000000000004,0.0,103
2011-01-22,0,1,16,0,6,0,1,-2.3600000000000003,28.000000000000004,12.998,83
2011-01-22,0,1,17,0,6,0,1,-2.3600000000000003,28.000000000000004,0.0,67
2011-01-22,0,1,18,0,6,0,1,-4.24,35.0,12.998,54
2011-01-22,0,1,19,0,6,0,1,-4.24,35.0,8.9981,59
2011-01-22,0,1,20,0,6,0,1,-5.18,45.0,11.0014,45
2011-01-22,0,1,21,0,6,0,1,-5.18,41.0,6.0032,39
2011-01-22,0,1,22,0,6,0,1,-5.18,49.0,0.0,30
2011-01-22,0,1,23,0,6,0,1,-6.12,56.99999999999999,7.0015,33
2011-01-23,0,1,0,0,0,0,1,-6.12,56.99999999999999,7.0015,22
2011-01-23,0,1,1,0,0,0,1,-6.12,56.99999999999999,7.0015,13
2011-01-23,0,1,2,0,0,0,1,-7.06,62.0,8.9981,18
2011-01-23,0,1,3,0,0,0,1,-7.06,62.0,8.9981,5
2011-01-23,0,1,5,0,0,0,2,-6.12,56.99999999999999,7.0015,3
2011-01-23,0,1,6,0,0,0,2,-6.12,56.99999999999999,7.0015,1
2011-01-23,0,1,7,0,0,0,1,-4.24,57.99999999999999,11.0014,2
2011-01-23,0,1,8,0,0,0,1,-5.18,62.0,11.0014,19
2011-01-23,0,1,9,0,0,0,1,-3.3,54.0,23.9994,28
2011-01-23,0,1,10,0,0,0,1,-1.419999999999999,46.0,26.0027,58
2011-01-23,0,1,11,0,0,0,1,-1.419999999999999,43.0,15.0013,99
2011-01-23,0,1,12,0,0,0,1,-0.4799999999999995,37.0,31.0009,116
2011-01-23,0,1,13,0,0,0,1,-1.419999999999999,33.0,26.0027,87
2011-01-23,0,1,14,0,0,0,1,-0.4799999999999995,28.000000000000004,23.9994,110
2011-01-23,0,1,15,0,0,0,1,-0.4799999999999995,28.000000000000004,23.9994,77
2011-01-23,0,1,16,0,0,0,1,-0.4799999999999995,26.0,22.0028,65
2011-01-23,0,1,17,0,0,0,1,-1.419999999999999,26.0,26.0027,55
2011-01-23,0,1,18,0,0,0,1,-2.3600000000000003,30.0,16.997899999999998,49
2011-01-23,0,1,19,0,0,0,1,-2.3600000000000003,30.0,19.0012,50
2011-01-23,0,1,20,0,0,0,1,-3.3,36.0,16.997899999999998,35
2011-01-23,0,1,21,0,0,0,1,-3.3,36.0,12.998,25
2011-01-23,0,1,22,0,0,0,1,-4.24,38.0,12.998,28
2011-01-23,0,1,23,0,0,0,1,-5.18,41.0,15.0013,21
2011-01-24,0,1,0,0,1,1,1,-5.18,41.0,12.998,7
2011-01-24,0,1,1,0,1,1,1,-6.12,45.0,12.998,1
2011-01-24,0,1,3,0,1,1,1,-6.12,45.0,16.997899999999998,1
2011-01-24,0,1,4,0,1,1,1,-7.06,48.0,8.9981,1
2011-01-24,0,1,5,0,1,1,1,-7.06,48.0,8.9981,5
2011-01-24,0,1,6,0,1,1,1,-7.06,48.0,6.0032,15
2011-01-24,0,1,7,0,1,1,1,-7.06,48.0,0.0,84
2011-01-24,0,1,8,0,1,1,1,-6.12,49.0,0.0,177
2011-01-24,0,1,9,0,1,1,1,-5.18,41.0,0.0,102
2011-01-24,0,1,10,0,1,1,1,-3.3,42.0,0.0,40
2011-01-24,0,1,11,0,1,1,1,-3.3,46.0,8.9981,46
2011-01-24,0,1,12,0,1,1,2,-2.3600000000000003,42.0,12.998,63
2011-01-24,0,1,13,0,1,1,2,-1.419999999999999,43.0,15.0013,60
2011-01-24,0,1,14,0,1,1,2,-1.419999999999999,46.0,15.0013,45
2011-01-24,0,1,15,0,1,1,1,-0.4799999999999995,40.0,11.0014,57
2011-01-24,0,1,16,0,1,1,1,-0.4799999999999995,47.0,16.997899999999998,70
2011-01-24,0,1,17,0,1,1,1,-1.419999999999999,50.0,16.997899999999998,184
2011-01-24,0,1,18,0,1,1,1,-1.419999999999999,59.0,12.998,153
2011-01-24,0,1,19,0,1,1,1,-1.419999999999999,54.0,11.0014,106
2011-01-24,0,1,20,0,1,1,1,-1.419999999999999,59.0,12.998,81
2011-01-24,0,1,21,0,1,1,1,-1.419999999999999,63.0,11.0014,59
2011-01-24,0,1,22,0,1,1,2,-1.419999999999999,63.0,15.0013,35
2011-01-24,0,1,23,0,1,1,2,-0.4799999999999995,64.0,16.997899999999998,24
2011-01-25,0,1,0,0,2,1,2,-0.4799999999999995,69.0,19.0012,9
2011-01-25,0,1,1,0,2,1,2,-0.4799999999999995,69.0,11.0014,5
2011-01-25,0,1,2,0,2,1,1,-0.4799999999999995,69.0,15.0013,2
2011-01-25,0,1,4,0,2,1,1,-1.419999999999999,74.0,7.0015,1
2011-01-25,0,1,5,0,2,1,1,-1.419999999999999,74.0,15.0013,9
2011-01-25,0,1,6,0,2,1,1,-0.4799999999999995,74.0,7.0015,36
2011-01-25,0,1,7,0,2,1,1,-0.4799999999999995,74.0,15.0013,108
2011-01-25,0,1,8,0,2,1,2,-0.4799999999999995,74.0,8.9981,238
2011-01-25,0,1,9,0,2,1,2,1.4000000000000004,64.0,6.0032,144
2011-01-25,0,1,10,0,2,1,2,2.34,60.0,7.0015,55
2011-01-25,0,1,11,0,2,1,2,3.28,60.0,8.9981,61
2011-01-25,0,1,12,0,2,1,2,4.2200000000000015,56.00000000000001,6.0032,106
2011-01-25,0,1,13,0,2,1,2,4.2200000000000015,56.00000000000001,8.9981,93
2011-01-25,0,1,14,0,2,1,2,6.1,45.0,0.0,68
2011-01-25,0,1,15,0,2,1,2,7.040000000000001,42.0,0.0,84
2011-01-25,0,1,16,0,2,1,2,7.040000000000001,42.0,0.0,116
2011-01-25,0,1,17,0,2,1,1,6.1,45.0,0.0,222
2011-01-25,0,1,18,0,2,1,2,6.1,49.0,6.0032,225
2011-01-25,0,1,19,0,2,1,2,4.2200000000000015,65.0,11.0014,146
2011-01-25,0,1,20,0,2,1,1,3.28,65.0,12.998,119
2011-01-25,0,1,21,0,2,1,1,3.28,65.0,12.998,45
2011-01-25,0,1,22,0,2,1,1,2.34,64.0,11.0014,53
2011-01-25,0,1,23,0,2,1,2,2.34,64.0,11.0014,40
2011-01-26,0,1,0,0,3,1,2,2.34,69.0,8.9981,17
2011-01-26,0,1,1,0,3,1,2,3.28,65.0,8.9981,5
2011-01-26,0,1,2,0,3,1,3,2.34,69.0,12.998,10
2011-01-26,0,1,5,0,3,1,3,1.4000000000000004,86.0,19.0012,1
2011-01-26,0,1,6,0,3,1,3,1.4000000000000004,86.0,19.0012,8
2011-01-26,0,1,7,0,3,1,3,2.34,87.0,19.9995,30
2011-01-26,0,1,8,0,3,1,3,2.34,87.0,19.9995,72
2011-01-26,0,1,9,0,3,1,3,2.34,87.0,19.9995,58
2011-01-26,0,1,10,0,3,1,3,2.34,93.0,19.0012,28
2011-01-26,0,1,11,0,3,1,3,2.34,93.0,22.0028,41
2011-01-26,0,1,12,0,3,1,3,2.34,93.0,22.0028,48
2011-01-26,0,1,13,0,3,1,3,2.34,93.0,22.0028,47
2011-01-26,0,1,14,0,3,1,3,2.34,93.0,23.9994,36
2011-01-26,0,1,15,0,3,1,3,2.34,93.0,31.0009,43
2011-01-26,0,1,17,0,3,1,3,1.4000000000000004,93.0,23.9994,26
2011-01-27,0,1,16,0,4,1,1,2.34,55.00000000000001,12.998,24
2011-01-27,0,1,17,0,4,1,1,2.34,55.00000000000001,7.0015,84
2011-01-27,0,1,18,0,4,1,1,1.4000000000000004,69.0,6.0032,104
2011-01-27,0,1,19,0,4,1,1,1.4000000000000004,69.0,6.0032,79
2011-01-27,0,1,20,0,4,1,1,0.4599999999999991,74.0,6.0032,59
2011-01-27,0,1,21,0,4,1,1,0.4599999999999991,74.0,6.0032,38
2011-01-27,0,1,22,0,4,1,1,0.4599999999999991,74.0,6.0032,27
2011-01-27,0,1,23,0,4,1,1,0.4599999999999991,80.0,11.0014,16
2011-01-28,0,1,0,0,5,1,2,1.4000000000000004,75.0,8.9981,9
2011-01-28,0,1,1,0,5,1,2,1.4000000000000004,75.0,8.9981,3
2011-01-28,0,1,2,0,5,1,2,1.4000000000000004,75.0,11.0014,2
2011-01-28,0,1,3,0,5,1,2,1.4000000000000004,75.0,7.0015,1
2011-01-28,0,1,5,0,5,1,2,0.4599999999999991,80.0,7.0015,4
2011-01-28,0,1,6,0,5,1,2,0.4599999999999991,80.0,8.9981,16
2011-01-28,0,1,7,0,5,1,2,-0.4799999999999995,86.0,6.0032,60
2011-01-28,0,1,8,0,5,1,2,-0.4799999999999995,86.0,6.0032,157
2011-01-28,0,1,9,0,5,1,3,0.4599999999999991,86.0,6.0032,101
2011-01-28,0,1,10,0,5,1,3,0.4599999999999991,86.0,7.0015,49
2011-01-28,0,1,11,0,5,1,3,0.4599999999999991,93.0,7.0015,30
2011-01-28,0,1,12,0,5,1,3,0.4599999999999991,93.0,7.0015,29
2011-01-28,0,1,13,0,5,1,3,0.4599999999999991,93.0,7.0015,31
2011-01-28,0,1,14,0,5,1,3,2.34,80.0,0.0,38
2011-01-28,0,1,15,0,5,1,2,1.4000000000000004,86.0,0.0,41
2011-01-28,0,1,16,0,5,1,1,2.34,80.0,0.0,80
2011-01-28,0,1,17,0,5,1,1,3.28,75.0,8.9981,149
2011-01-28,0,1,18,0,5,1,1,3.28,75.0,12.998,109
2011-01-28,0,1,19,0,5,1,2,3.28,75.0,8.9981,89
2011-01-28,0,1,20,0,5,1,2,3.28,70.0,12.998,62
2011-01-28,0,1,21,0,5,1,2,2.34,75.0,8.9981,58
2011-01-28,0,1,22,0,5,1,1,3.28,65.0,23.9994,26
2011-01-28,0,1,23,0,5,1,1,3.28,60.0,15.0013,23
2011-01-29,0,1,0,0,6,0,1,2.34,64.0,23.9994,28
2011-01-29,0,1,1,0,6,0,1,2.34,64.0,12.998,20
2011-01-29,0,1,2,0,6,0,1,2.34,64.0,11.0014,15
2011-01-29,0,1,3,0,6,0,1,1.4000000000000004,64.0,8.9981,8
2011-01-29,0,1,4,0,6,0,1,-0.4799999999999995,69.0,7.0015,3
2011-01-29,0,1,6,0,6,0,1,-0.4799999999999995,64.0,8.9981,2
2011-01-29,0,1,7,0,6,0,1,-0.4799999999999995,59.0,7.0015,5
2011-01-29,0,1,8,0,6,0,1,0.4599999999999991,55.00000000000001,11.0014,34
2011-01-29,0,1,9,0,6,0,1,0.4599999999999991,59.0,6.0032,34
2011-01-29,0,1,10,0,6,0,2,0.4599999999999991,64.0,7.0015,55
2011-01-29,0,1,11,0,6,0,2,0.4599999999999991,64.0,8.9981,64
2011-01-29,0,1,12,0,6,0,2,1.4000000000000004,59.0,12.998,78
2011-01-29,0,1,13,0,6,0,2,2.34,55.00000000000001,11.0014,65
2011-01-29,0,1,14,0,6,0,2,2.34,60.0,8.9981,99
2011-01-29,0,1,15,0,6,0,1,2.34,69.0,16.997899999999998,120
2011-01-29,0,1,16,0,6,0,1,3.28,60.0,11.0014,107
2011-01-29,0,1,17,0,6,0,1,3.28,60.0,0.0,91
2011-01-29,0,1,18,0,6,0,1,2.34,69.0,8.9981,68
2011-01-29,0,1,19,0,6,0,2,2.34,69.0,16.997899999999998,58
2011-01-29,0,1,20,0,6,0,1,0.4599999999999991,74.0,6.0032,43
2011-01-29,0,1,21,0,6,0,1,0.4599999999999991,74.0,6.0032,36
2011-01-29,0,1,22,0,6,0,1,-0.4799999999999995,80.0,6.0032,32
2011-01-29,0,1,23,0,6,0,1,-0.4799999999999995,80.0,6.0032,33
2011-01-30,0,1,0,0,0,0,1,-0.4799999999999995,80.0,7.0015,33
2011-01-30,0,1,1,0,0,0,1,-1.419999999999999,80.0,0.0,29
2011-01-30,0,1,2,0,0,0,1,-0.4799999999999995,80.0,0.0,11
2011-01-30,0,1,3,0,0,0,1,-1.419999999999999,93.0,0.0,8
2011-01-30,0,1,4,0,0,0,1,-1.419999999999999,93.0,0.0,1
2011-01-30,0,1,5,0,0,0,1,-1.419999999999999,86.0,0.0,3
2011-01-30,0,1,7,0,0,0,1,-1.419999999999999,86.0,0.0,3
2011-01-30,0,1,8,0,0,0,2,-1.419999999999999,86.0,0.0,12
2011-01-30,0,1,9,0,0,0,2,-0.4799999999999995,80.0,0.0,38
2011-01-30,0,1,10,0,0,0,2,0.4599999999999991,80.0,0.0,64
2011-01-30,0,1,11,0,0,0,1,2.34,75.0,0.0,59
2011-01-30,0,1,12,0,0,0,1,6.1,52.0,7.0015,97
2011-01-30,0,1,13,0,0,0,1,5.160000000000002,61.0,7.0015,84
2011-01-30,0,1,14,0,0,0,1,5.160000000000002,61.0,6.0032,122
2011-01-30,0,1,15,0,0,0,1,6.1,56.00000000000001,0.0,109
2011-01-30,0,1,16,0,0,0,1,6.1,56.00000000000001,0.0,123
2011-01-30,0,1,17,0,0,0,1,6.1,56.00000000000001,12.998,77
2011-01-30,0,1,18,0,0,0,1,4.2200000000000015,65.0,11.0014,65
2011-01-30,0,1,19,0,0,0,1,4.2200000000000015,65.0,12.998,55
2011-01-30,0,1,20,0,0,0,2,4.2200000000000015,65.0,7.0015,33
2011-01-30,0,1,21,0,0,0,2,3.28,70.0,11.0014,28
2011-01-30,0,1,22,0,0,0,2,3.28,70.0,12.998,21
2011-01-30,0,1,23,0,0,0,2,3.28,65.0,19.0012,21
2011-01-31,0,1,0,0,1,1,2,3.28,65.0,15.0013,7
2011-01-31,0,1,1,0,1,1,1,2.34,64.0,16.997899999999998,7
2011-01-31,0,1,2,0,1,1,1,2.34,64.0,12.998,1
2011-01-31,0,1,3,0,1,1,1,2.34,64.0,12.998,2
2011-01-31,0,1,4,0,1,1,1,1.4000000000000004,59.0,15.0013,2
2011-01-31,0,1,5,0,1,1,1,0.4599999999999991,64.0,19.0012,8
2011-01-31,0,1,6,0,1,1,1,-0.4799999999999995,69.0,22.0028,37
2011-01-31,0,1,7,0,1,1,2,-0.4799999999999995,64.0,19.0012,72
2011-01-31,0,1,8,0,1,1,2,-0.4799999999999995,59.0,19.0012,185
2011-01-31,0,1,9,0,1,1,2,-0.4799999999999995,59.0,19.9995,112
2011-01-31,0,1,10,0,1,1,2,-0.4799999999999995,59.0,12.998,69
2011-01-31,0,1,11,0,1,1,2,-0.4799999999999995,59.0,12.998,48
2011-01-31,0,1,12,0,1,1,2,0.4599999999999991,55.00000000000001,7.0015,68
2011-01-31,0,1,13,0,1,1,2,-0.4799999999999995,59.0,0.0,54
2011-01-31,0,1,14,0,1,1,2,0.4599999999999991,55.00000000000001,8.9981,86
2011-01-31,0,1,15,0,1,1,2,-0.4799999999999995,59.0,8.9981,44
2011-01-31,0,1,16,0,1,1,2,-0.4799999999999995,56.00000000000001,12.998,86
2011-01-31,0,1,17,0,1,1,2,-0.4799999999999995,59.0,12.998,161
2011-01-31,0,1,18,0,1,1,2,-0.4799999999999995,55.00000000000001,15.0013,156
2011-01-31,0,1,19,0,1,1,1,6.1,61.0,7.0015,111
2011-01-31,0,1,20,0,1,1,3,-0.4799999999999995,59.0,11.0014,78
2011-01-31,0,1,21,0,1,1,3,-0.4799999999999995,59.0,6.0032,56
2011-01-31,0,1,22,0,1,1,2,-0.4799999999999995,59.0,7.0015,34
2011-01-31,0,1,23,0,1,1,2,-0.4799999999999995,64.0,6.0032,17
2011-02-01,0,2,0,0,2,1,2,-0.4799999999999995,64.0,7.0015,8
2011-02-01,0,2,1,0,2,1,2,-0.4799999999999995,69.0,7.0015,3
2011-02-01,0,2,2,0,2,1,2,-0.4799999999999995,69.0,0.0,2
2011-02-01,0,2,3,0,2,1,2,-0.4799999999999995,69.0,0.0,2
2011-02-01,0,2,5,0,2,1,3,-1.419999999999999,93.0,0.0,3
2011-02-01,0,2,6,0,2,1,3,-1.419999999999999,93.0,0.0,22
2011-02-01,0,2,7,0,2,1,3,-0.4799999999999995,93.0,0.0,52
2011-02-01,0,2,8,0,2,1,3,-0.4799999999999995,93.0,0.0,135
2011-02-01,0,2,9,0,2,1,2,-0.4799999999999995,93.0,0.0,116
2011-02-01,0,2,10,0,2,1,2,-0.4799999999999995,93.0,0.0,47
2011-02-01,0,2,11,0,2,1,2,0.4599999999999991,86.0,0.0,51
2011-02-01,0,2,12,0,2,1,2,1.4000000000000004,86.0,0.0,55
